customer_id,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,tenure,is_senior,has_partner,has_dependents
4116-TZAQJ,1,2,0,Credit card (automatic),74.25,639.65,TRUE,TRUE,TRUE,TRUE,TRUE,8.61,FALSE,FALSE,FALSE
4123-DVHPH,2,2,0,Electronic check,88.05,801.3,FALSE,FALSE,TRUE,TRUE,TRUE,9.1,FALSE,TRUE,FALSE
4124-MMETB,2,2,0,Credit card (automatic),94.65,2104.55,FALSE,TRUE,TRUE,TRUE,TRUE,22.24,FALSE,FALSE,FALSE
4128-ETESU,2,2,0,Electronic check,99.7,4747.2,TRUE,FALSE,TRUE,TRUE,TRUE,47.61,TRUE,TRUE,FALSE
4130-MZLCC,1,1,0,Bank transfer (automatic),50.55,244.75,TRUE,FALSE,TRUE,TRUE,TRUE,4.84,FALSE,FALSE,FALSE
4132-KALRO,2,2,0,Mailed check,100.85,399.25,TRUE,FALSE,TRUE,TRUE,TRUE,3.96,FALSE,FALSE,FALSE
4132-POCZS,0,1,0,Electronic check,39.9,2020.9,FALSE,FALSE,FALSE,TRUE,FALSE,50.65,FALSE,TRUE,FALSE
4134-BSXLX,1,1,0,Mailed check,60.9,1785.65,FALSE,FALSE,TRUE,TRUE,TRUE,29.32,FALSE,TRUE,FALSE
4137-BTIKL,2,2,0,Mailed check,90.75,174.75,FALSE,FALSE,TRUE,TRUE,TRUE,1.93,FALSE,FALSE,FALSE
4138-NAXED,2,2,0,Bank transfer (automatic),81,4085.75,FALSE,FALSE,TRUE,TRUE,TRUE,50.44,FALSE,FALSE,FALSE
4139-JPIAM,0,1,0,Credit card (automatic),44.45,2181.55,FALSE,FALSE,FALSE,TRUE,FALSE,49.08,FALSE,FALSE,FALSE
4139-SUGLD,0,1,0,Bank transfer (automatic),35.4,1077.5,FALSE,TRUE,FALSE,TRUE,FALSE,30.44,FALSE,TRUE,TRUE
4140-MUHUG,1,2,0,Electronic check,86.85,220.95,TRUE,TRUE,TRUE,TRUE,TRUE,2.54,TRUE,FALSE,FALSE
4140-WJAWW,1,0,0,Credit card (automatic),19.85,108.05,TRUE,TRUE,TRUE,FALSE,FALSE,5.44,FALSE,FALSE,FALSE
4143-HHPMK,1,2,0,Electronic check,85.35,4338.6,FALSE,TRUE,TRUE,TRUE,TRUE,50.83,FALSE,FALSE,FALSE
4143-OOBWZ,2,2,0,Electronic check,81.3,416.3,FALSE,TRUE,TRUE,TRUE,TRUE,5.12,FALSE,TRUE,FALSE
4145-UQXUQ,1,2,0,Electronic check,92.1,729.95,TRUE,TRUE,TRUE,TRUE,TRUE,7.93,TRUE,FALSE,FALSE
4146-SVFUD,1,1,0,Mailed check,44.6,44.6,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4154-AQUGT,1,2,0,Bank transfer (automatic),89.05,1169.35,FALSE,TRUE,TRUE,TRUE,TRUE,13.13,TRUE,TRUE,FALSE
4160-AMJTL,1,0,0,Electronic check,19.65,164.3,TRUE,TRUE,TRUE,FALSE,FALSE,8.36,TRUE,FALSE,FALSE
4163-KIUHY,2,0,0,Electronic check,25.6,901.25,FALSE,FALSE,TRUE,FALSE,FALSE,35.21,FALSE,FALSE,FALSE
4176-FXYBO,2,2,0,Electronic check,109.55,6118.95,FALSE,FALSE,TRUE,TRUE,TRUE,55.86,FALSE,TRUE,FALSE
4177-JPDFU,0,1,0,Mailed check,34,442.45,FALSE,FALSE,FALSE,TRUE,FALSE,13.01,FALSE,FALSE,FALSE
4182-BGSIQ,1,0,0,Bank transfer (automatic),19.8,196.75,TRUE,FALSE,TRUE,FALSE,FALSE,9.94,FALSE,TRUE,TRUE
4183-MYFRB,1,2,0,Electronic check,90.05,1862.9,TRUE,FALSE,TRUE,TRUE,TRUE,20.69,FALSE,FALSE,FALSE
4183-WCSEP,1,2,0,Electronic check,78.45,2435.15,FALSE,TRUE,TRUE,TRUE,TRUE,31.04,FALSE,FALSE,FALSE
4184-TJFAN,1,2,0,Mailed check,88.3,273.75,TRUE,TRUE,TRUE,TRUE,TRUE,3.1,TRUE,TRUE,TRUE
4188-FRABG,2,2,0,Electronic check,103.05,5925.75,FALSE,FALSE,TRUE,TRUE,TRUE,57.5,FALSE,TRUE,FALSE
4190-MFLUW,1,1,0,Credit card (automatic),55.2,528.35,TRUE,TRUE,TRUE,TRUE,TRUE,9.57,FALSE,TRUE,TRUE
4191-XOVOM,2,2,0,Electronic check,105.4,6713.2,FALSE,FALSE,TRUE,TRUE,TRUE,63.69,FALSE,FALSE,FALSE
4192-GORJT,1,2,0,Electronic check,94.45,498.1,FALSE,TRUE,TRUE,TRUE,TRUE,5.27,FALSE,TRUE,FALSE
4193-ORFCL,1,1,0,Mailed check,45.1,45.1,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE
4194-WHFCB,2,2,0,Bank transfer (automatic),96.65,5580.8,TRUE,FALSE,TRUE,TRUE,TRUE,57.74,FALSE,TRUE,TRUE
4195-NZGTA,0,1,0,Electronic check,25.25,25.25,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE
4195-SMMNX,1,0,0,Mailed check,20.35,33.2,FALSE,TRUE,TRUE,FALSE,FALSE,1.63,FALSE,FALSE,FALSE
4201-JMNGR,1,1,0,Electronic check,55.8,55.8,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE
4203-QGNZA,1,0,0,Mailed check,20.25,535.35,TRUE,FALSE,TRUE,FALSE,FALSE,26.44,FALSE,FALSE,TRUE
4208-UFFGW,1,1,0,Mailed check,44.95,85.15,FALSE,TRUE,TRUE,TRUE,TRUE,1.89,TRUE,FALSE,FALSE
4210-QFJMF,1,2,0,Electronic check,79.15,317.25,TRUE,TRUE,TRUE,TRUE,TRUE,4.01,FALSE,FALSE,FALSE
4211-MMAZN,1,0,0,Mailed check,20.25,20.25,FALSE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
4220-TINQT,2,2,0,Electronic check,106.35,6751.35,TRUE,FALSE,TRUE,TRUE,TRUE,63.48,FALSE,TRUE,FALSE
4223-WOZCM,1,1,0,Mailed check,49.95,107.1,FALSE,FALSE,TRUE,TRUE,TRUE,2.14,TRUE,FALSE,FALSE
4226-KKDON,1,1,0,Electronic check,66.65,520.95,FALSE,FALSE,TRUE,TRUE,TRUE,7.82,FALSE,FALSE,FALSE
4228-ZGYUW,2,2,0,Electronic check,90.05,368.1,FALSE,TRUE,TRUE,TRUE,TRUE,4.09,FALSE,FALSE,FALSE
4229-CZMLL,2,2,0,Electronic check,74.9,469.8,FALSE,TRUE,TRUE,TRUE,TRUE,6.27,FALSE,FALSE,FALSE
4232-JGKIY,1,0,0,Electronic check,19.2,19.2,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE
4234-XTNEA,1,2,0,Electronic check,79.95,174.45,FALSE,FALSE,TRUE,TRUE,TRUE,2.18,FALSE,FALSE,FALSE
4236-UJPWO,0,1,0,Electronic check,24.5,46.4,TRUE,FALSE,FALSE,TRUE,FALSE,1.89,FALSE,FALSE,FALSE
4236-XPXAV,1,2,0,Mailed check,99.15,465.05,TRUE,TRUE,TRUE,TRUE,TRUE,4.69,FALSE,TRUE,TRUE
4237-CLSMM,1,0,0,Mailed check,20,38,FALSE,FALSE,TRUE,FALSE,FALSE,1.9,FALSE,TRUE,FALSE
4237-RLAQD,1,1,0,Mailed check,45.85,45.85,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4238-HFHSN,2,2,0,Electronic check,82.15,4904.85,FALSE,FALSE,TRUE,TRUE,TRUE,59.71,TRUE,TRUE,FALSE
4238-JSSWH,2,2,0,Bank transfer (automatic),102.05,3452.55,TRUE,FALSE,TRUE,TRUE,TRUE,33.83,TRUE,TRUE,FALSE
4248-HCETZ,1,2,0,Mailed check,79.65,2365.15,FALSE,TRUE,TRUE,TRUE,TRUE,29.69,TRUE,TRUE,FALSE
4248-QPAVC,2,2,0,Bank transfer (automatic),85.35,1463.45,TRUE,TRUE,TRUE,TRUE,TRUE,17.15,TRUE,TRUE,FALSE
4250-FDVOU,1,1,0,Electronic check,56.25,389.1,TRUE,TRUE,TRUE,TRUE,TRUE,6.92,FALSE,FALSE,FALSE
4250-WAROZ,2,2,0,Electronic check,93.25,5774.55,FALSE,FALSE,TRUE,TRUE,TRUE,61.93,TRUE,TRUE,TRUE
4255-DDUOU,1,0,0,Mailed check,20.5,20.5,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,TRUE
4256-ZWTZI,1,1,0,Mailed check,51,286.8,TRUE,FALSE,TRUE,TRUE,TRUE,5.62,FALSE,FALSE,TRUE
4257-GAESD,0,1,0,Credit card (automatic),45,298.7,TRUE,FALSE,FALSE,TRUE,FALSE,6.64,FALSE,FALSE,FALSE
4273-MBHYA,1,2,0,Electronic check,89.35,89.35,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE
4274-OWWYO,1,2,0,Electronic check,74.35,74.35,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4277-PVRAN,1,2,0,Bank transfer (automatic),80.1,679.3,TRUE,TRUE,TRUE,TRUE,TRUE,8.48,FALSE,FALSE,FALSE
4277-UDIEF,2,1,0,Bank transfer (automatic),81,1923.85,FALSE,FALSE,TRUE,TRUE,TRUE,23.75,FALSE,TRUE,TRUE
4280-DLSHD,1,1,0,Mailed check,54.75,445.85,FALSE,FALSE,TRUE,TRUE,TRUE,8.14,FALSE,TRUE,FALSE
4282-ACRXS,0,1,0,Electronic check,24.85,955.75,FALSE,FALSE,FALSE,TRUE,FALSE,38.46,TRUE,TRUE,FALSE
4282-YMKNA,2,2,0,Electronic check,74.75,706.6,TRUE,TRUE,TRUE,TRUE,TRUE,9.45,FALSE,FALSE,FALSE
4283-FUTGF,2,2,0,Electronic check,79.85,1471.75,FALSE,TRUE,TRUE,TRUE,TRUE,18.43,TRUE,FALSE,FALSE
4283-IVYCI,1,1,0,Mailed check,64.95,547.8,FALSE,FALSE,TRUE,TRUE,TRUE,8.43,FALSE,FALSE,FALSE
4285-GYRQC,1,2,0,Electronic check,86.25,587.1,TRUE,TRUE,TRUE,TRUE,TRUE,6.81,FALSE,TRUE,FALSE
4289-DTDKW,2,2,0,Electronic check,101.3,4113.1,FALSE,TRUE,TRUE,TRUE,TRUE,40.6,FALSE,TRUE,FALSE
4290-BSXUX,2,2,0,Bank transfer (automatic),79.65,251.75,FALSE,TRUE,TRUE,TRUE,TRUE,3.16,FALSE,TRUE,FALSE
4291-HPAXL,1,0,0,Mailed check,19.85,19.85,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE
4291-SHSBH,1,2,0,Electronic check,69.55,521.35,FALSE,FALSE,TRUE,TRUE,TRUE,7.5,FALSE,FALSE,FALSE
4298-OYIFC,2,2,0,Electronic check,103.45,1539.8,FALSE,FALSE,TRUE,TRUE,TRUE,14.88,FALSE,TRUE,FALSE
4299-SIMNS,2,2,0,Electronic check,81.15,784.45,FALSE,FALSE,TRUE,TRUE,TRUE,9.67,FALSE,FALSE,FALSE
4301-VVZKA,2,2,0,Electronic check,75.4,1189.4,FALSE,FALSE,TRUE,TRUE,TRUE,15.77,FALSE,TRUE,FALSE
4307-KTUMW,2,2,0,Electronic check,93.9,5029.2,FALSE,TRUE,TRUE,TRUE,TRUE,53.56,FALSE,TRUE,FALSE
4307-KWMXE,0,1,0,Electronic check,35.75,389.8,FALSE,FALSE,FALSE,TRUE,FALSE,10.9,FALSE,FALSE,FALSE
4310-KEDTB,0,1,0,Mailed check,29.8,786.5,TRUE,FALSE,FALSE,TRUE,FALSE,26.39,FALSE,FALSE,TRUE
4315-MURBD,1,2,0,Bank transfer (automatic),98.9,1120.95,TRUE,TRUE,TRUE,TRUE,TRUE,11.33,FALSE,FALSE,FALSE
4316-XCSLJ,1,1,0,Mailed check,50.3,846.8,FALSE,FALSE,TRUE,TRUE,TRUE,16.83,FALSE,FALSE,TRUE
4317-VTEOA,1,1,0,Electronic check,50.75,50.75,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4320-QMLLA,1,1,0,Mailed check,54.85,370.4,FALSE,FALSE,TRUE,TRUE,TRUE,6.75,FALSE,FALSE,FALSE
4323-SADQS,0,1,0,Electronic check,34.5,279.25,FALSE,TRUE,FALSE,TRUE,FALSE,8.09,FALSE,TRUE,TRUE
4324-AHJKS,1,1,0,Credit card (automatic),55.8,300.4,TRUE,FALSE,TRUE,TRUE,TRUE,5.38,FALSE,FALSE,FALSE
4324-BZCKL,1,1,0,Mailed check,55.55,551.3,TRUE,FALSE,TRUE,TRUE,TRUE,9.92,FALSE,TRUE,TRUE
4325-NFSKC,2,2,0,Electronic check,90.6,1660,FALSE,TRUE,TRUE,TRUE,TRUE,18.32,TRUE,FALSE,FALSE
4329-YPDDQ,1,2,0,Bank transfer (automatic),108.2,2203.7,FALSE,FALSE,TRUE,TRUE,TRUE,20.37,FALSE,FALSE,FALSE
4338-EYCER,1,1,0,Bank transfer (automatic),54.6,1125.2,FALSE,FALSE,TRUE,TRUE,TRUE,20.61,FALSE,TRUE,FALSE
4342-HENTK,1,2,0,Electronic check,70.65,142.35,TRUE,TRUE,TRUE,TRUE,TRUE,2.01,TRUE,FALSE,FALSE
4343-EJVQB,1,2,0,Mailed check,74.35,533.6,FALSE,FALSE,TRUE,TRUE,TRUE,7.18,FALSE,FALSE,FALSE
4349-GFQHK,2,1,0,Electronic check,54.35,54.35,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4351-QLCSU,1,1,0,Credit card (automatic),55,55,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4353-HYOJD,1,1,0,Mailed check,49.85,1336.15,TRUE,FALSE,TRUE,TRUE,TRUE,26.8,FALSE,TRUE,TRUE
4360-PNRQB,2,2,0,Bank transfer (automatic),75.6,1395.05,FALSE,FALSE,TRUE,TRUE,TRUE,18.45,FALSE,FALSE,FALSE
4360-QRAVE,0,1,0,Electronic check,36.65,1315,FALSE,FALSE,FALSE,TRUE,FALSE,35.88,TRUE,FALSE,FALSE
4361-BKAXE,2,2,0,Bank transfer (automatic),114.5,4527.45,TRUE,TRUE,TRUE,TRUE,TRUE,39.54,FALSE,FALSE,FALSE
4361-JEIVL,1,1,0,Electronic check,44.4,44.4,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE
4365-MSDYN,1,0,0,Bank transfer (automatic),19.55,161.15,FALSE,FALSE,TRUE,FALSE,FALSE,8.24,FALSE,TRUE,FALSE
4367-NHWMM,0,1,0,Mailed check,24.9,24.9,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE
4369-HTUIF,1,2,0,Bank transfer (automatic),85.15,503.6,FALSE,TRUE,TRUE,TRUE,TRUE,5.91,TRUE,FALSE,FALSE
4373-MAVJG,2,2,0,Bank transfer (automatic),90.9,1259,TRUE,TRUE,TRUE,TRUE,TRUE,13.85,FALSE,TRUE,TRUE
4373-VVHQL,1,1,0,Electronic check,44.75,44.75,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4385-GZQXV,1,2,0,Electronic check,94.45,1511.2,TRUE,TRUE,TRUE,TRUE,TRUE,16,TRUE,FALSE,FALSE
4385-ZKVNW,1,1,0,Bank transfer (automatic),54.9,2549.1,FALSE,FALSE,TRUE,TRUE,TRUE,46.43,FALSE,TRUE,TRUE
4390-KYULV,1,0,0,Credit card (automatic),20.55,51.15,FALSE,TRUE,TRUE,FALSE,FALSE,2.49,FALSE,TRUE,FALSE
4391-LNRXK,1,2,0,Bank transfer (automatic),94.95,2142.8,FALSE,FALSE,TRUE,TRUE,TRUE,22.57,FALSE,FALSE,FALSE
4391-RESHN,2,2,0,Mailed check,104.05,2470.1,FALSE,TRUE,TRUE,TRUE,TRUE,23.74,FALSE,FALSE,FALSE
4395-PZMSN,1,2,0,Electronic check,85.55,408.5,FALSE,FALSE,TRUE,TRUE,TRUE,4.77,TRUE,FALSE,FALSE
4396-KLSEH,1,0,0,Electronic check,19.85,63,FALSE,FALSE,TRUE,FALSE,FALSE,3.17,FALSE,FALSE,FALSE
4397-FRLTA,1,0,0,Mailed check,20.15,84.5,TRUE,FALSE,TRUE,FALSE,FALSE,4.19,FALSE,FALSE,FALSE
4398-HSCJH,2,1,0,Electronic check,63.6,155.65,TRUE,TRUE,TRUE,TRUE,TRUE,2.45,FALSE,FALSE,FALSE
4402-FTBXC,1,2,0,Mailed check,89.8,4667,FALSE,FALSE,TRUE,TRUE,TRUE,51.97,FALSE,FALSE,FALSE
4412-YLTKF,2,2,0,Electronic check,78.05,2135.5,TRUE,TRUE,TRUE,TRUE,TRUE,27.36,TRUE,FALSE,FALSE
4415-IJZTP,2,2,0,Electronic check,74.5,74.5,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4418-LZMSV,1,1,0,Bank transfer (automatic),61.8,750.1,FALSE,FALSE,TRUE,TRUE,TRUE,12.14,FALSE,TRUE,TRUE
4422-QVIJA,2,1,0,Mailed check,50.15,1655.35,TRUE,FALSE,TRUE,TRUE,TRUE,33.01,FALSE,FALSE,TRUE
4423-YLHDV,2,2,0,Bank transfer (automatic),104.4,2200.25,TRUE,TRUE,TRUE,TRUE,TRUE,21.08,FALSE,TRUE,FALSE
4424-TKOPW,2,2,0,Electronic check,93.85,196.75,FALSE,TRUE,TRUE,TRUE,TRUE,2.1,TRUE,FALSE,FALSE
4429-WYGFR,1,1,0,Bank transfer (automatic),49.15,1237.3,FALSE,FALSE,TRUE,TRUE,TRUE,25.17,FALSE,FALSE,FALSE
4430-UZIPO,0,1,0,Mailed check,36.85,108.7,FALSE,TRUE,FALSE,TRUE,FALSE,2.95,FALSE,FALSE,FALSE
4430-YHXGG,2,0,0,Mailed check,25.45,84.2,TRUE,FALSE,TRUE,FALSE,FALSE,3.31,FALSE,FALSE,TRUE
4431-EDMIQ,1,1,0,Electronic check,75.7,554.05,TRUE,FALSE,TRUE,TRUE,TRUE,7.32,FALSE,TRUE,TRUE
4432-ADRLB,1,1,0,Mailed check,44.65,74.9,FALSE,TRUE,TRUE,TRUE,TRUE,1.68,FALSE,FALSE,FALSE
4433-JCGCG,2,2,0,Electronic check,101,4680.05,FALSE,TRUE,TRUE,TRUE,TRUE,46.34,TRUE,TRUE,FALSE
4439-JMPMT,1,2,0,Electronic check,85.75,470.95,TRUE,TRUE,TRUE,TRUE,TRUE,5.49,FALSE,TRUE,TRUE
4439-YRNVD,0,1,0,Electronic check,36.25,374,TRUE,FALSE,FALSE,TRUE,FALSE,10.32,FALSE,FALSE,FALSE
4441-NIHPT,1,2,0,Electronic check,74.3,940.35,TRUE,TRUE,TRUE,TRUE,TRUE,12.66,TRUE,FALSE,FALSE
4445-ZJNMU,2,2,0,Credit card (automatic),99.3,918.75,FALSE,FALSE,TRUE,TRUE,TRUE,9.25,FALSE,FALSE,FALSE
4446-BZKHU,2,2,0,Electronic check,105.55,6281.45,FALSE,TRUE,TRUE,TRUE,TRUE,59.51,FALSE,TRUE,FALSE
4450-DLLMH,1,2,0,Credit card (automatic),71.3,157.75,FALSE,FALSE,TRUE,TRUE,TRUE,2.21,FALSE,FALSE,FALSE
4450-MDZFX,2,2,0,Bank transfer (automatic),74.35,4453.3,FALSE,FALSE,TRUE,TRUE,TRUE,59.9,FALSE,TRUE,TRUE
4450-YOOHP,0,1,0,Credit card (automatic),50.65,1905.4,TRUE,FALSE,FALSE,TRUE,FALSE,37.62,FALSE,FALSE,FALSE
4452-QIIEB,1,1,0,Mailed check,43.9,278.4,FALSE,FALSE,TRUE,TRUE,TRUE,6.34,FALSE,FALSE,FALSE
4456-RHSNB,1,1,0,Bank transfer (automatic),49.6,962.9,TRUE,FALSE,TRUE,TRUE,TRUE,19.41,FALSE,TRUE,TRUE
4459-BBGHE,0,1,0,Electronic check,44.5,1307.8,FALSE,FALSE,FALSE,TRUE,FALSE,29.39,FALSE,FALSE,TRUE
4462-CYWMH,2,2,0,Bank transfer (automatic),89.8,5629.55,FALSE,FALSE,TRUE,TRUE,TRUE,62.69,TRUE,TRUE,FALSE
4465-VDKIQ,1,2,0,Electronic check,77.8,1358.6,TRUE,FALSE,TRUE,TRUE,TRUE,17.46,FALSE,FALSE,FALSE
4468-KAZHE,1,1,0,Electronic check,60,1259.35,TRUE,FALSE,TRUE,TRUE,TRUE,20.99,TRUE,TRUE,FALSE
4468-YDOVK,1,1,0,Bank transfer (automatic),48.65,235.2,FALSE,FALSE,TRUE,TRUE,TRUE,4.83,FALSE,FALSE,TRUE
4471-KXAUH,2,2,0,Electronic check,84.3,3588.4,TRUE,TRUE,TRUE,TRUE,TRUE,42.57,FALSE,TRUE,FALSE
4472-VESGY,2,2,0,Bank transfer (automatic),98.15,4993.4,TRUE,FALSE,TRUE,TRUE,TRUE,50.88,FALSE,TRUE,TRUE
4480-QQRHC,1,2,0,Bank transfer (automatic),74.05,600.15,TRUE,FALSE,TRUE,TRUE,TRUE,8.1,TRUE,FALSE,FALSE
4482-EWFMI,1,2,0,Electronic check,69.7,135.2,TRUE,FALSE,TRUE,TRUE,TRUE,1.94,FALSE,FALSE,FALSE
4482-FTFFX,1,1,0,Electronic check,56.15,291.45,FALSE,FALSE,TRUE,TRUE,TRUE,5.19,FALSE,FALSE,FALSE
4484-CGXFK,1,1,0,Electronic check,55.3,196.15,TRUE,TRUE,TRUE,TRUE,TRUE,3.55,FALSE,FALSE,FALSE
4484-GLZOU,2,2,0,Electronic check,105.05,5624.85,TRUE,TRUE,TRUE,TRUE,TRUE,53.54,FALSE,TRUE,FALSE
4486-EFAEB,1,0,0,Electronic check,20.4,251.65,FALSE,FALSE,TRUE,FALSE,FALSE,12.34,FALSE,FALSE,FALSE
4488-PSYCG,1,0,0,Bank transfer (automatic),20.25,327.45,FALSE,TRUE,TRUE,FALSE,FALSE,16.17,FALSE,FALSE,FALSE
4489-SNOJF,2,1,0,Electronic check,72.25,2568.55,TRUE,TRUE,TRUE,TRUE,TRUE,35.55,FALSE,TRUE,TRUE
4495-LHSSK,2,1,0,Mailed check,57.65,992.7,TRUE,FALSE,TRUE,TRUE,TRUE,17.22,FALSE,FALSE,TRUE
4501-EQDRN,1,2,0,Bank transfer (automatic),69.7,69.7,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4501-VCPFK,0,1,0,Electronic check,35.75,1022.5,FALSE,FALSE,FALSE,TRUE,FALSE,28.6,FALSE,FALSE,FALSE
4503-BDXBD,1,2,0,Electronic check,74.95,815.5,FALSE,TRUE,TRUE,TRUE,TRUE,10.88,FALSE,FALSE,FALSE
4504-YOULA,2,1,0,Credit card (automatic),59.45,2136.9,TRUE,FALSE,TRUE,TRUE,TRUE,35.94,FALSE,TRUE,TRUE
4505-EXZHB,1,2,0,Electronic check,74.4,434.1,TRUE,TRUE,TRUE,TRUE,TRUE,5.83,TRUE,FALSE,FALSE
4510-HIMLV,1,2,0,Electronic check,69.8,69.8,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE
4510-PYUSH,1,1,0,Credit card (automatic),57.15,2250.65,TRUE,TRUE,TRUE,TRUE,TRUE,39.38,TRUE,FALSE,FALSE
4512-ZUIYL,1,2,0,Bank transfer (automatic),70,153.05,TRUE,TRUE,TRUE,TRUE,TRUE,2.19,FALSE,FALSE,FALSE
4514-GFCFI,2,2,0,Electronic check,84.75,1350.15,TRUE,TRUE,TRUE,TRUE,TRUE,15.93,TRUE,FALSE,FALSE
4521-YEEHE,2,2,0,Electronic check,88.85,1594.75,TRUE,FALSE,TRUE,TRUE,TRUE,17.95,FALSE,TRUE,FALSE
4522-AKYLR,1,1,0,Electronic check,54.8,731.3,TRUE,FALSE,TRUE,TRUE,TRUE,13.34,TRUE,FALSE,FALSE
4523-WXCEF,2,2,0,Electronic check,101.1,6039.9,TRUE,TRUE,TRUE,TRUE,TRUE,59.74,FALSE,TRUE,FALSE
4524-QCSSM,0,1,0,Bank transfer (automatic),44.65,1156.55,FALSE,FALSE,FALSE,TRUE,FALSE,25.9,FALSE,FALSE,FALSE
4526-ZJJTM,1,2,0,Bank transfer (automatic),88.4,2191.15,TRUE,FALSE,TRUE,TRUE,TRUE,24.79,TRUE,TRUE,FALSE
4529-CKBCL,1,2,0,Electronic check,80.2,146.05,TRUE,TRUE,TRUE,TRUE,TRUE,1.82,FALSE,FALSE,FALSE
4536-PLEQY,1,2,0,Credit card (automatic),85.05,999.8,FALSE,FALSE,TRUE,TRUE,TRUE,11.76,FALSE,TRUE,FALSE
4537-DKTAL,1,1,0,Electronic check,45.55,84.4,TRUE,FALSE,TRUE,TRUE,TRUE,1.85,FALSE,FALSE,FALSE
4541-RMRLG,1,0,0,Electronic check,19.25,112.3,FALSE,TRUE,TRUE,FALSE,FALSE,5.83,FALSE,FALSE,FALSE
4546-FOKWR,2,2,0,Credit card (automatic),74.75,1129.35,TRUE,FALSE,TRUE,TRUE,TRUE,15.11,FALSE,FALSE,FALSE
4547-KQRTM,2,2,0,Bank transfer (automatic),80.05,830.7,TRUE,TRUE,TRUE,TRUE,TRUE,10.38,FALSE,FALSE,FALSE
4547-LYTDD,2,2,0,Electronic check,72.65,1194.3,TRUE,TRUE,TRUE,TRUE,TRUE,16.44,FALSE,FALSE,FALSE
4548-SDBKE,2,2,0,Electronic check,85.2,474.8,TRUE,TRUE,TRUE,TRUE,TRUE,5.57,FALSE,FALSE,FALSE
4550-EVXNY,1,2,0,Electronic check,69.65,69.65,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,TRUE
4550-VBOFE,2,2,0,Electronic check,102.95,7101.5,FALSE,TRUE,TRUE,TRUE,TRUE,68.98,TRUE,TRUE,FALSE
4553-DVPZG,2,2,0,Electronic check,101.35,6164.7,TRUE,FALSE,TRUE,TRUE,TRUE,60.83,FALSE,TRUE,FALSE
4554-YGZIH,2,2,0,Credit card (automatic),90.05,4547.25,FALSE,TRUE,TRUE,TRUE,TRUE,50.5,TRUE,TRUE,FALSE
4558-CGYCZ,1,0,0,Mailed check,19.75,78.3,FALSE,FALSE,TRUE,FALSE,FALSE,3.96,FALSE,FALSE,FALSE
4558-FANTW,1,2,0,Electronic check,91.85,1574.45,TRUE,TRUE,TRUE,TRUE,TRUE,17.14,FALSE,TRUE,TRUE
4559-UWIHT,2,2,0,Electronic check,82.65,1185,FALSE,FALSE,TRUE,TRUE,TRUE,14.34,FALSE,TRUE,FALSE
4566-GOLUK,2,2,0,Bank transfer (automatic),107.35,5118.95,FALSE,TRUE,TRUE,TRUE,TRUE,47.68,FALSE,TRUE,TRUE
4566-NECEV,2,2,0,Electronic check,96.55,500.1,FALSE,FALSE,TRUE,TRUE,TRUE,5.18,FALSE,FALSE,FALSE
4566-QVRRW,1,1,0,Electronic check,44.05,483.7,TRUE,TRUE,TRUE,TRUE,TRUE,10.98,FALSE,TRUE,FALSE
4568-TTZRT,1,0,0,Mailed check,20.4,181.8,FALSE,FALSE,TRUE,FALSE,FALSE,8.91,FALSE,FALSE,FALSE
4570-QHXHL,1,1,0,Electronic check,43.75,405.7,TRUE,FALSE,TRUE,TRUE,TRUE,9.27,FALSE,FALSE,FALSE
4572-DVCGN,1,2,0,Bank transfer (automatic),80.25,846,TRUE,TRUE,TRUE,TRUE,TRUE,10.54,FALSE,FALSE,FALSE
